"Node","Matches"
"PMULTs.sa72.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa72.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa72.a[12:0]', 10, 0)]"
"PMULTs.sa188.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa188.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa188.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa188.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa188.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa188.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa188.ax5[12:0]', 12, 0)]"
"245:NS
nextstate <= 1;","[('poly_mul256_parallel_in2_bench.uut.nextstate[3:0]', 3, 0)]"
"PMULTs.sa20.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa20.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa20.a[12:0]', 10, 0)]"
"PMULTs.sa91.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa91.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa91.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa91.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa91.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa207.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa207.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa207.a[12:0]', 11, 0)]"
"PMULTs.sa34.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa34.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa34.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa34.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa34.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa34.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa34.ax5[12:0]', 12, 0)]"
"PMULTs.sa119.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa119.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa119.a[12:0]', 11, 0)]"
"PMULTs.sa221.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa221.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa221.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa221.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa221.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa246.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa246.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa246.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa246.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa246.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa86.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa86.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa86.a[12:0]', 10, 0)]"
"183:AL","[]"
"PMULTs.sa186.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa186.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa186.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa186.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa186.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa186.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa186.ax5[12:0]', 12, 0)]"
"PMULTs.sa213.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa213.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa213.a[12:0]', 10, 0)]"
"188:NS
counter <= counter + 9'd1;","[('poly_mul256_parallel_in2_bench.uut.counter[8:0]', 8, 0)]"
"PMULTs.sa23.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa23.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa23.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa23.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa23.a_mul_s[12:0]', 12, 0)]"
"PLC.Leaf_687:AL","[]"
"172:IF","[]"
"PMULTs.sa93.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa93.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa93.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa93.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa93.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa11.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa11.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa11.a[12:0]', 10, 0)]"
"PMULTs.sa201.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa201.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa201.a[12:0]', 10, 0)]"
"91:BL
secret <= { secret[1019:0], secret[1023:1020] ^ 4'b1000 };","[('poly_mul256_parallel_in2_bench.uut.secret[1023:0]', 1023, 0), ('poly_mul256_parallel_in2_bench.uut.secret[1023:0]', 1019, 0), ('poly_mul256_parallel_in2_bench.uut.secret[1023:0]', 1023, 1020)]"
"PMULTs.sa205.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa205.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa205.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa205.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa205.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa205.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa205.ax5[12:0]', 12, 0)]"
"PMULTs.sa208.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa208.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa208.a[12:0]', 11, 0)]"
"PMULTs.sa237.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa237.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa237.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa237.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa237.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa237.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa237.ax5[12:0]', 12, 0)]"
"260:CA","[]"
"PMULTs.sa61.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa61.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa61.a[12:0]', 10, 0)]"
"PMULTs.sa95.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa95.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa95.a[12:0]', 11, 0)]"
"PMULTs.sa187.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa187.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa187.a[12:0]', 10, 0)]"
"PMULTs.sa8.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa8.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa8.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa8.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa8.a_mul_s[12:0]', 12, 0)]"
"Leaf_183:AL","[]"
"PMULTs.sa44.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa44.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa44.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa44.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa44.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa44.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa44.ax5[12:0]', 12, 0)]"
"224:CA","[]"
"PMULTs.sa134.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa134.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa134.a[12:0]', 10, 0)]"
"PMULTs.sa74.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa74.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa74.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa74.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa74.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa74.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa74.ax5[12:0]', 12, 0)]"
"PMULTs.sa96.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa96.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa96.a[12:0]', 10, 0)]"
"201:NS
state <= 4'd0;","[('poly_mul256_parallel_in2_bench.uut.state[3:0]', 3, 0)]"
"PMULTs.sa89.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa89.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa89.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa89.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa89.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa178.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa178.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa178.a[12:0]', 10, 0)]"
"PMULTs.sa183.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa183.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa183.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa183.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa183.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa183.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa183.ax5[12:0]', 12, 0)]"
"PMULTs.sa192.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa192.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa192.a[12:0]', 10, 0)]"
"PMULTs.sa94.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa94.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa94.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa94.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa94.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa94.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa94.ax5[12:0]', 12, 0)]"
"Leaf_144:AL","[]"
"PMULTs.sa4.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa4.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa4.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa4.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa4.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa4.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa4.ax5[12:0]', 12, 0)]"
"PMULTs.sa114.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa114.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa114.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa114.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa114.a_mul_s[12:0]', 12, 0)]"
"266:NS
nextstate <= 7;","[('poly_mul256_parallel_in2_bench.uut.nextstate[3:0]', 3, 0)]"
"PMULTs.sa206.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa206.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa206.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa206.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa206.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa206.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa206.ax5[12:0]', 12, 0)]"
"PMULTs.sa19.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa19.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa19.a[12:0]', 11, 0)]"
"PMULTs.sa241.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa241.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa241.a[12:0]', 10, 0)]"
"PMULTs.sa16.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa16.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa16.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa16.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa16.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa16.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa16.ax5[12:0]', 12, 0)]"
"PMULTs.sa30.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa30.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa30.a[12:0]', 11, 0)]"
"PMULTs.sa35.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa35.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa35.a[12:0]', 10, 0)]"
"PMULTs.sa145.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa145.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa145.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa145.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa145.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa23.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa23.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa23.a[12:0]', 11, 0)]"
"PMULTs.sa32.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa32.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa32.a[12:0]', 11, 0)]"
"PMULTs.sa185.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa185.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa185.a[12:0]', 11, 0)]"
"PMULTs.sa203.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa203.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa203.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa203.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa203.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa203.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa203.ax5[12:0]', 12, 0)]"
"PMULTs.sa208.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa208.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa208.a[12:0]', 10, 0)]"
"PMULTs.sa216.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa216.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa216.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa216.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa216.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa216.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa216.ax5[12:0]', 12, 0)]"
"PMULTs.sa254.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa254.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa254.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa254.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa254.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa254.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa254.ax5[12:0]', 12, 0)]"
"PMULTs.sa57.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa57.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa57.a[12:0]', 10, 0)]"
"PMULTs.sa85.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa85.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa85.a[12:0]', 10, 0)]"
"PMULTs.sa212.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa212.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa212.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa212.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa212.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa57.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa57.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa57.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa57.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa57.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa129.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa129.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa129.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa129.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa129.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa219.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa219.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa219.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa219.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa219.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa219.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa219.ax5[12:0]', 12, 0)]"
"PMULTs.sa191.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa191.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa191.a[12:0]', 10, 0)]"
"PMULTs.sa25.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa25.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa25.a[12:0]', 10, 0)]"
